Floored date, Floored scores
3/18/2014,0.709137191207
1/3/2012,0.695613508363
4/28/2008,0.645946366407
12/31/2013,0.724105186186
1/4/2010,0.714742771145
10/26/2008,0.655541030206
2/21/2012,0.676979229873
7/28/2008,0.620954700681
1/4/2011,0.687240394911
1/25/2011,0.677894069638
4/10/2012,0.715431578224
4/19/2011,0.668880821756
10/24/2017,0.667961043019
5/16/2017,0.67591267724
2/26/2013,0.673440615552
4/12/2011,0.689092609084
11/18/2008,0.673588693638
5/4/2008,0.694896447177
9/24/2013,0.702399097197
8/5/2014,0.673375357712
12/24/2013,0.673851660678
1/20/2008,0.765450800034
12/15/2015,0.726520485263
4/4/2017,0.665616754109
9/14/2010,0.71036683702
6/28/2008,0.659087109774
5/23/2017,0.735441793201
8/16/2011,0.679936014132
2/19/2013,0.688641299423
2/8/2010,0.722094104978
8/10/2008,0.702319829535
12/4/2012,0.671160123891
10/30/2012,0.668756254036
11/17/2015,0.716407265846
12/1/2008,0.648179217316
9/6/2011,0.669981202482
7/5/2011,0.646803891852
5/12/2008,0.633732136541
1/28/2014,0.716039986463
5/21/2013,0.672934835196
10/29/2013,0.698092235777
6/17/2014,0.727181692827
3/9/2008,0.595428348822
11/25/2014,0.711082096256
5/4/2009,0.65247578356
2/15/2008,0.67572579383
1/31/2017,0.680603267318
5/5/2008,0.715494741766
12/10/2013,0.70836409978
1/2/2008,0.648434581624
4/26/2016,0.647050159823
7/18/2008,0.758409444325
2/17/2015,0.695149844501
9/12/2017,0.686533104471
6/24/2014,0.699602462089
3/2/2008,0.738874937231
3/22/2016,0.682878060382
5/11/2009,0.6209622146
2/6/2008,0.699322519531
9/1/2015,0.679571396988
5/31/2016,0.608039282683
5/2/2008,0.69828184917
12/3/2013,0.70272448658
1/11/2008,0.817788047162
4/14/2008,0.627330516031
7/27/2008,0.640484576583
9/13/2011,0.638266397068
3/1/2008,0.685162321637
3/2/2010,0.667249345909
6/3/2014,0.707381394846
3/2/2009,0.629307787625
1/11/2011,0.723171457328
2/8/2011,0.714142542035
4/21/2015,0.713614849329
5/18/2009,0.707682393483
2/29/2008,0.682501286187
9/29/2015,0.693349863919
12/27/2010,0.71038671731
8/23/2008,0.651556954667
5/11/2008,0.707250629039
11/4/2008,0.623906977466
1/15/2008,0.710318020803
5/5/2015,0.702922301411
8/19/2014,0.712281186303
1/12/2016,0.706893364545
12/5/2017,0.676825967913
7/21/2009,0.668344084586
2/3/2015,0.685300906781
10/15/2013,0.694669151024
3/27/2008,0.710851269671
12/29/2015,0.702289956596
10/8/2013,0.714456224462
6/10/2014,0.708557684328
5/24/2011,0.689493214761
3/20/2008,0.669472519544
1/18/2011,0.680502795853
2/1/2011,0.718307850868
5/25/2009,0.713609699957
1/27/2009,0.720974651769
2/20/2008,0.714781472568
12/15/2008,0.669839314763
5/25/2010,0.696611045161
1/11/2010,0.689003715685
5/16/2008,0.550503455242
5/12/2015,0.710191804333
2/3/2009,0.582495857674
5/26/2008,0.727427247259
1/5/2016,0.699204931547
4/19/2016,0.67519566855
11/11/2008,0.672042132102
3/16/2010,0.68907206372
1/14/2014,0.700598097073
9/30/2008,0.72146743872
3/1/2016,0.731404952383
8/14/2012,0.691121670395
2/19/2008,0.678484674257
12/22/2008,0.699432717151
5/18/2010,0.691032595215
3/14/2008,0.591576606982
8/20/2013,0.69637768827
1/12/2009,0.673498183022
8/23/2016,0.685191870712
4/19/2008,0.664402904336
4/20/2009,0.699851475453
1/16/2008,0.569569610411
2/25/2008,0.642007960028
8/31/2010,0.694049597485
1/20/2015,0.700500510378
12/6/2011,0.714941034949
5/2/2017,0.71940154101
9/23/2008,0.746452320625
7/31/2012,0.694431829891
5/11/2010,0.724928560607
12/20/2016,0.717490455655
8/30/2016,0.689656501712
6/27/2017,0.671818341258
11/16/2009,0.691511655441
12/26/2011,0.604312682993
6/7/2011,0.673968280052
8/18/2009,0.642050872108
6/22/2009,0.707296147362
1/25/2008,0.669925018756
12/8/2015,0.731868907627
4/25/2017,0.685019977435
